game_id,date,home_team,away_team,venue,travel_distance_miles,rest_days_since_last_game,back_to_back,result,score_home,score_away
GAME-00285,2022-10-21,TEAM-30,TEAM-10,Washington Arena,2522,1,False,W,110,94
GAME-00286,2025-10-18,TEAM-22,TEAM-01,Orlando Arena,1422,1,False,W,115,86
GAME-00287,2021-12-05,TEAM-20,TEAM-11,New York Arena,907,4,False,W,135,91
GAME-00288,2022-07-18,TEAM-02,TEAM-30,Boston Arena,364,0,True,L,114,120
GAME-00289,2023-09-21,TEAM-01,TEAM-12,Atlanta Arena,1139,1,False,W,130,119
GAME-00290,2022-01-24,TEAM-14,TEAM-07,LA Lakers Arena,2107,0,True,L,107,135
GAME-00291,2022-04-01,TEAM-17,TEAM-05,Milwaukee Arena,1714,3,False,W,134,114
GAME-00292,2024-07-28,TEAM-23,TEAM-01,Philadelphia Arena,217,2,False,L,107,134
GAME-00293,2021-11-01,TEAM-17,TEAM-25,Milwaukee Arena,827,1,False,L,118,135
GAME-00294,2025-03-11,TEAM-03,TEAM-15,Brooklyn Arena,681,2,False,L,100,114
GAME-00295,2025-11-12,TEAM-04,TEAM-12,Charlotte Arena,2241,1,False,L,97,97
GAME-00296,2025-07-18,TEAM-13,TEAM-02,LA Clippers Arena,1629,0,True,L,86,104
GAME-00297,2024-12-04,TEAM-22,TEAM-05,Orlando Arena,435,2,False,L,87,116
GAME-00298,2023-07-20,TEAM-01,TEAM-30,Atlanta Arena,2022,1,False,L,121,125
GAME-00299,2024-10-05,TEAM-04,TEAM-02,Charlotte Arena,1461,1,False,L,120,121
GAME-00300,2023-03-06,TEAM-01,TEAM-04,Atlanta Arena,340,3,False,L,88,91
GAME-00301,2025-02-04,TEAM-20,TEAM-12,New York Arena,824,1,False,W,105,102
GAME-00302,2025-05-30,TEAM-13,TEAM-26,LA Clippers Arena,298,2,False,W,129,127
GAME-00303,2024-10-20,TEAM-17,TEAM-18,Milwaukee Arena,2424,0,True,L,89,123
GAME-00304,2021-12-12,TEAM-11,TEAM-04,Houston Arena,2236,1,False,L,96,111
GAME-00305,2024-07-29,TEAM-23,TEAM-02,Philadelphia Arena,833,1,False,W,132,94
GAME-00306,2024-02-23,TEAM-07,TEAM-06,Dallas Arena,1064,2,False,W,130,97
GAME-00307,2023-10-06,TEAM-06,TEAM-28,Cleveland Arena,1,2,False,L,118,131
GAME-00308,2022-07-27,TEAM-15,TEAM-12,Memphis Arena,1316,2,False,L,96,111
GAME-00309,2021-12-12,TEAM-29,TEAM-21,Utah Arena,1303,1,False,W,95,86
GAME-00310,2022-02-15,TEAM-25,TEAM-10,Portland Arena,969,2,False,L,91,100
GAME-00311,2023-11-16,TEAM-07,TEAM-04,Dallas Arena,203,3,False,L,91,100
GAME-00312,2022-09-16,TEAM-29,TEAM-14,Utah Arena,2655,1,False,L,100,127
GAME-00313,2024-05-11,TEAM-04,TEAM-07,Charlotte Arena,344,0,True,L,108,119
GAME-00314,2024-09-01,TEAM-15,TEAM-29,Memphis Arena,1059,5,False,W,112,97
GAME-00315,2023-12-03,TEAM-16,TEAM-09,Miami Arena,2613,1,False,L,105,109
GAME-00316,2025-04-28,TEAM-25,TEAM-13,Portland Arena,2215,2,False,L,96,104
GAME-00317,2023-02-24,TEAM-23,TEAM-20,Philadelphia Arena,1540,0,True,L,87,110
GAME-00318,2022-11-23,TEAM-30,TEAM-11,Washington Arena,2694,5,False,L,96,108
GAME-00319,2022-06-01,TEAM-15,TEAM-02,Memphis Arena,202,0,True,L,123,124
GAME-00320,2025-08-03,TEAM-15,TEAM-19,Memphis Arena,1723,3,False,L,115,135
GAME-00321,2023-10-11,TEAM-25,TEAM-28,Portland Arena,2053,1,False,L,95,105
GAME-00322,2025-04-27,TEAM-28,TEAM-16,Toronto Arena,613,0,True,L,85,114
GAME-00323,2024-11-12,TEAM-10,TEAM-11,Golden State Arena,245,2,False,W,112,94
GAME-00324,2022-01-22,TEAM-08,TEAM-11,Denver Arena,894,1,False,W,129,121
GAME-00325,2024-07-26,TEAM-05,TEAM-10,Chicago Arena,1412,1,False,L,112,117
GAME-00326,2024-10-11,TEAM-25,TEAM-24,Portland Arena,1991,1,False,L,87,105
GAME-00327,2021-11-03,TEAM-09,TEAM-08,Detroit Arena,2484,1,False,L,86,115
GAME-00328,2022-07-19,TEAM-21,TEAM-30,OKC Arena,2081,1,False,L,86,113
GAME-00329,2021-12-08,TEAM-27,TEAM-09,San Antonio Arena,2169,0,True,W,131,97
GAME-00330,2024-03-16,TEAM-01,TEAM-04,Atlanta Arena,946,3,False,W,129,95
GAME-00331,2023-07-12,TEAM-03,TEAM-07,Brooklyn Arena,1439,3,False,W,108,91
GAME-00332,2022-03-30,TEAM-18,TEAM-15,Minnesota Arena,206,5,False,L,95,134
GAME-00333,2023-09-08,TEAM-21,TEAM-24,OKC Arena,820,1,False,L,105,106
GAME-00334,2022-03-27,TEAM-25,TEAM-03,Portland Arena,2131,2,False,W,114,109
GAME-00335,2024-03-30,TEAM-21,TEAM-25,OKC Arena,2522,0,True,W,129,93
GAME-00336,2022-08-26,TEAM-14,TEAM-26,LA Lakers Arena,2399,4,False,L,127,132
GAME-00337,2023-12-12,TEAM-04,TEAM-22,Charlotte Arena,1434,3,False,W,133,106
GAME-00338,2024-10-29,TEAM-11,TEAM-14,Houston Arena,279,1,False,L,94,111
GAME-00339,2022-02-18,TEAM-03,TEAM-29,Brooklyn Arena,2032,3,False,W,132,88
GAME-00340,2023-03-08,TEAM-15,TEAM-23,Memphis Arena,2366,2,False,W,119,117
GAME-00341,2024-12-04,TEAM-21,TEAM-01,OKC Arena,1509,0,True,L,97,134
GAME-00342,2024-03-11,TEAM-03,TEAM-30,Brooklyn Arena,2490,0,True,L,85,134
GAME-00343,2024-06-25,TEAM-14,TEAM-06,LA Lakers Arena,414,0,True,L,88,94
GAME-00344,2025-09-19,TEAM-11,TEAM-29,Houston Arena,2659,3,False,W,100,87
GAME-00345,2022-05-02,TEAM-17,TEAM-01,Milwaukee Arena,2401,2,False,L,100,106
GAME-00346,2021-11-17,TEAM-16,TEAM-04,Miami Arena,2240,3,False,W,127,116
GAME-00347,2024-09-22,TEAM-17,TEAM-19,Milwaukee Arena,362,0,True,W,104,101
GAME-00348,2023-03-16,TEAM-16,TEAM-03,Miami Arena,2522,3,False,W,129,97
GAME-00349,2025-06-25,TEAM-01,TEAM-25,Atlanta Arena,253,1,False,W,114,112
GAME-00350,2025-07-11,TEAM-16,TEAM-23,Miami Arena,1616,3,False,W,125,94
GAME-00351,2023-09-14,TEAM-28,TEAM-30,Toronto Arena,2105,1,False,L,89,99
GAME-00352,2024-06-26,TEAM-23,TEAM-02,Philadelphia Arena,733,2,False,L,121,123
GAME-00353,2022-05-13,TEAM-14,TEAM-09,LA Lakers Arena,1552,3,False,L,100,134
GAME-00354,2024-01-23,TEAM-01,TEAM-21,Atlanta Arena,2480,1,False,W,113,95
GAME-00355,2025-07-06,TEAM-21,TEAM-22,OKC Arena,2599,0,True,W,110,93
GAME-00356,2024-02-27,TEAM-18,TEAM-04,Minnesota Arena,1203,0,True,L,90,112
GAME-00357,2022-02-02,TEAM-22,TEAM-30,Orlando Arena,2450,0,True,W,119,99
GAME-00358,2023-04-02,TEAM-14,TEAM-09,LA Lakers Arena,348,4,False,W,108,92
GAME-00359,2023-10-04,TEAM-08,TEAM-12,Denver Arena,20,2,False,L,109,123
GAME-00360,2023-11-01,TEAM-13,TEAM-24,LA Clippers Arena,2000,3,False,L,91,97
GAME-00361,2023-09-24,TEAM-14,TEAM-18,LA Lakers Arena,1167,2,False,W,133,131
GAME-00362,2024-05-10,TEAM-08,TEAM-24,Denver Arena,769,1,False,W,127,103
GAME-00363,2024-06-28,TEAM-18,TEAM-01,Minnesota Arena,2786,2,False,W,115,90
GAME-00364,2021-10-31,TEAM-22,TEAM-25,Orlando Arena,1832,3,False,W,133,104
GAME-00365,2025-03-07,TEAM-09,TEAM-15,Detroit Arena,1021,1,False,L,101,122
GAME-00366,2025-01-13,TEAM-19,TEAM-28,New Orleans Arena,995,0,True,L,93,99
GAME-00367,2023-05-19,TEAM-16,TEAM-06,Miami Arena,1092,1,False,L,96,131
GAME-00368,2025-02-08,TEAM-27,TEAM-15,San Antonio Arena,1229,1,False,W,129,94
GAME-00369,2023-12-06,TEAM-13,TEAM-10,LA Clippers Arena,879,1,False,W,122,111
GAME-00370,2024-02-22,TEAM-22,TEAM-29,Orlando Arena,4,1,False,W,135,125
GAME-00371,2022-04-04,TEAM-28,TEAM-03,Toronto Arena,2641,2,False,W,109,99
GAME-00372,2022-09-03,TEAM-12,TEAM-13,Indiana Arena,1797,4,False,L,105,119
GAME-00373,2024-07-07,TEAM-13,TEAM-30,LA Clippers Arena,2787,2,False,L,85,101
GAME-00374,2023-01-30,TEAM-02,TEAM-27,Boston Arena,2009,0,True,L,102,124
GAME-00375,2024-11-24,TEAM-12,TEAM-15,Indiana Arena,1619,1,False,L,113,125
GAME-00376,2024-08-30,TEAM-10,TEAM-25,Golden State Arena,1137,1,False,W,118,94
GAME-00377,2023-03-14,TEAM-19,TEAM-13,New Orleans Arena,460,0,True,W,117,98
GAME-00378,2022-02-18,TEAM-23,TEAM-15,Philadelphia Arena,1489,2,False,L,120,120
GAME-00379,2021-10-22,TEAM-21,TEAM-28,OKC Arena,1897,2,False,L,95,112
GAME-00380,2024-03-17,TEAM-22,TEAM-08,Orlando Arena,828,3,False,L,115,125
GAME-00381,2022-03-15,TEAM-20,TEAM-23,New York Arena,915,1,False,W,118,112
GAME-00382,2025-05-02,TEAM-23,TEAM-22,Philadelphia Arena,2072,0,True,L,113,118
GAME-00383,2022-08-29,TEAM-27,TEAM-18,San Antonio Arena,1159,0,True,L,102,126
GAME-00384,2022-08-03,TEAM-07,TEAM-04,Dallas Arena,216,0,True,W,98,96
GAME-00385,2025-03-08,TEAM-19,TEAM-12,New Orleans Arena,670,4,False,W,129,90
GAME-00386,2022-01-14,TEAM-11,TEAM-17,Houston Arena,646,4,False,W,131,109
GAME-00387,2022-11-23,TEAM-20,TEAM-28,New York Arena,1195,4,False,W,128,90
GAME-00388,2023-09-22,TEAM-10,TEAM-08,Golden State Arena,1976,1,False,W,109,88
GAME-00389,2023-11-19,TEAM-06,TEAM-16,Cleveland Arena,2139,2,False,L,118,123
GAME-00390,2025-04-28,TEAM-08,TEAM-13,Denver Arena,1646,1,False,W,135,132
GAME-00391,2023-11-12,TEAM-15,TEAM-01,Memphis Arena,2005,0,True,L,89,117
GAME-00392,2024-12-25,TEAM-09,TEAM-01,Detroit Arena,2165,2,False,W,131,126
GAME-00393,2021-12-15,TEAM-08,TEAM-14,Denver Arena,1328,1,False,L,130,132
GAME-00394,2024-02-28,TEAM-03,TEAM-30,Brooklyn Arena,2577,0,True,W,103,95
GAME-00395,2022-07-23,TEAM-06,TEAM-17,Cleveland Arena,2390,2,False,W,124,117
GAME-00396,2023-01-19,TEAM-15,TEAM-13,Memphis Arena,1576,5,False,W,103,88
GAME-00397,2023-04-24,TEAM-24,TEAM-19,Phoenix Arena,988,1,False,W,110,95
GAME-00398,2024-02-05,TEAM-07,TEAM-15,Dallas Arena,431,2,False,L,91,104
GAME-00399,2025-07-14,TEAM-04,TEAM-26,Charlotte Arena,1945,2,False,W,124,89
GAME-00400,2022-07-27,TEAM-03,TEAM-16,Brooklyn Arena,498,2,False,W,111,87
GAME-00401,2024-08-12,TEAM-13,TEAM-05,LA Clippers Arena,16,3,False,L,97,129
GAME-00402,2022-02-07,TEAM-19,TEAM-28,New Orleans Arena,716,3,False,L,96,98
GAME-00403,2022-10-23,TEAM-14,TEAM-13,LA Lakers Arena,219,1,False,L,90,100
GAME-00404,2025-11-10,TEAM-04,TEAM-05,Charlotte Arena,1417,1,False,W,99,85
GAME-00405,2023-07-22,TEAM-17,TEAM-30,Milwaukee Arena,403,2,False,W,129,119
GAME-00406,2022-02-24,TEAM-08,TEAM-14,Denver Arena,1141,2,False,L,115,119
GAME-00407,2025-03-15,TEAM-09,TEAM-20,Detroit Arena,1010,1,False,L,109,133
GAME-00408,2022-08-07,TEAM-07,TEAM-22,Dallas Arena,1316,0,True,L,88,134
GAME-00409,2025-08-24,TEAM-21,TEAM-11,OKC Arena,2414,3,False,W,108,92
GAME-00410,2025-02-17,TEAM-17,TEAM-05,Milwaukee Arena,2575,2,False,W,121,119
GAME-00411,2022-08-01,TEAM-28,TEAM-30,Toronto Arena,1977,1,False,L,89,99
GAME-00412,2022-05-01,TEAM-27,TEAM-12,San Antonio Arena,2039,1,False,L,130,133
GAME-00413,2024-10-15,TEAM-27,TEAM-18,San Antonio Arena,456,2,False,L,94,119
GAME-00414,2023-04-10,TEAM-24,TEAM-02,Phoenix Arena,1149,2,False,L,96,124
GAME-00415,2025-01-04,TEAM-27,TEAM-15,San Antonio Arena,1659,0,True,W,105,86
GAME-00416,2025-05-21,TEAM-23,TEAM-20,Philadelphia Arena,2473,1,False,L,92,120
GAME-00417,2025-09-14,TEAM-25,TEAM-23,Portland Arena,2096,3,False,W,135,124
GAME-00418,2024-08-25,TEAM-16,TEAM-23,Miami Arena,2756,1,False,L,93,119
GAME-00419,2023-03-22,TEAM-03,TEAM-08,Brooklyn Arena,444,2,False,L,87,119
GAME-00420,2023-04-02,TEAM-03,TEAM-28,Brooklyn Arena,850,1,False,L,87,91
GAME-00421,2022-06-11,TEAM-17,TEAM-19,Milwaukee Arena,2027,0,True,W,111,98
GAME-00422,2022-08-11,TEAM-06,TEAM-18,Cleveland Arena,800,4,False,L,99,123
GAME-00423,2025-07-11,TEAM-29,TEAM-11,Utah Arena,1399,2,False,L,99,107
GAME-00424,2022-04-10,TEAM-26,TEAM-25,Sacramento Arena,2634,2,False,W,127,86
GAME-00425,2024-06-05,TEAM-23,TEAM-21,Philadelphia Arena,207,2,False,L,97,112
GAME-00426,2022-10-06,TEAM-22,TEAM-23,Orlando Arena,704,4,False,W,110,102
GAME-00427,2023-06-12,TEAM-24,TEAM-01,Phoenix Arena,2545,3,False,L,108,115
GAME-00428,2022-03-12,TEAM-19,TEAM-23,New Orleans Arena,1872,5,False,W,94,89
GAME-00429,2024-03-17,TEAM-25,TEAM-19,Portland Arena,170,1,False,W,125,113
GAME-00430,2022-01-09,TEAM-04,TEAM-11,Charlotte Arena,513,3,False,L,103,129
GAME-00431,2022-02-14,TEAM-13,TEAM-19,LA Clippers Arena,215,3,False,W,107,102
GAME-00432,2022-09-20,TEAM-16,TEAM-18,Miami Arena,1255,2,False,W,101,91
GAME-00433,2023-06-19,TEAM-14,TEAM-12,LA Lakers Arena,2599,1,False,W,135,97
GAME-00434,2024-02-03,TEAM-15,TEAM-09,Memphis Arena,412,3,False,L,119,122
GAME-00435,2024-06-02,TEAM-08,TEAM-07,Denver Arena,1946,2,False,L,128,133
GAME-00436,2024-02-01,TEAM-15,TEAM-11,Memphis Arena,2496,2,False,W,127,105
GAME-00437,2022-05-15,TEAM-06,TEAM-20,Cleveland Arena,247,0,True,L,88,126
GAME-00438,2023-12-29,TEAM-14,TEAM-20,LA Lakers Arena,567,1,False,L,130,133
GAME-00439,2024-08-04,TEAM-05,TEAM-23,Chicago Arena,1973,2,False,L,96,120
GAME-00440,2025-10-22,TEAM-08,TEAM-18,Denver Arena,2369,2,False,L,100,135
GAME-00441,2024-05-09,TEAM-02,TEAM-29,Boston Arena,1879,2,False,W,123,97
GAME-00442,2023-05-04,TEAM-02,TEAM-30,Boston Arena,415,1,False,W,96,89
GAME-00443,2025-02-22,TEAM-01,TEAM-26,Atlanta Arena,2512,2,False,L,92,93
GAME-00444,2022-10-03,TEAM-02,TEAM-03,Boston Arena,594,1,False,W,93,86
GAME-00445,2022-12-21,TEAM-18,TEAM-10,Minnesota Arena,2495,1,False,W,116,112
GAME-00446,2025-11-18,TEAM-01,TEAM-29,Atlanta Arena,2319,1,False,W,132,101
GAME-00447,2023-04-12,TEAM-12,TEAM-22,Indiana Arena,524,1,False,L,85,105
GAME-00448,2023-06-30,TEAM-25,TEAM-15,Portland Arena,693,1,False,W,121,100
GAME-00449,2024-04-30,TEAM-08,TEAM-19,Denver Arena,2524,3,False,W,91,87
GAME-00450,2022-11-30,TEAM-29,TEAM-09,Utah Arena,931,1,False,W,111,101
GAME-00451,2024-08-03,TEAM-03,TEAM-20,Brooklyn Arena,2471,2,False,L,91,117
GAME-00452,2024-12-03,TEAM-23,TEAM-21,Philadelphia Arena,2594,2,False,W,126,106
GAME-00453,2022-08-22,TEAM-19,TEAM-15,New Orleans Arena,668,3,False,L,88,129
GAME-00454,2022-03-30,TEAM-28,TEAM-09,Toronto Arena,2062,0,True,W,125,111
GAME-00455,2024-09-08,TEAM-18,TEAM-08,Minnesota Arena,1395,0,True,L,98,113
GAME-00456,2023-09-02,TEAM-16,TEAM-14,Miami Arena,783,0,True,W,102,85
GAME-00457,2025-04-10,TEAM-01,TEAM-28,Atlanta Arena,446,1,False,L,106,119
GAME-00458,2023-06-04,TEAM-12,TEAM-20,Indiana Arena,2465,1,False,L,98,104
GAME-00459,2024-11-05,TEAM-25,TEAM-21,Portland Arena,697,2,False,L,88,94
GAME-00460,2022-06-10,TEAM-09,TEAM-26,Detroit Arena,746,1,False,W,128,93
GAME-00461,2024-10-12,TEAM-03,TEAM-06,Brooklyn Arena,2298,1,False,L,126,128
GAME-00462,2025-10-01,TEAM-14,TEAM-20,LA Lakers Arena,632,2,False,L,100,115
GAME-00463,2023-01-31,TEAM-10,TEAM-28,Golden State Arena,2438,5,False,L,86,123
GAME-00464,2023-06-19,TEAM-12,TEAM-05,Indiana Arena,563,2,False,L,89,121
GAME-00465,2023-09-11,TEAM-16,TEAM-01,Miami Arena,97,0,True,L,88,110
GAME-00466,2024-09-01,TEAM-14,TEAM-18,LA Lakers Arena,1843,3,False,W,128,91
GAME-00467,2023-01-29,TEAM-12,TEAM-29,Indiana Arena,477,2,False,L,86,122
GAME-00468,2024-10-10,TEAM-12,TEAM-18,Indiana Arena,1682,2,False,W,121,118
GAME-00469,2025-03-05,TEAM-05,TEAM-12,Chicago Arena,2288,3,False,L,98,111
GAME-00470,2021-11-06,TEAM-12,TEAM-08,Indiana Arena,558,0,True,L,85,98
GAME-00471,2025-01-10,TEAM-30,TEAM-16,Washington Arena,1490,3,False,L,113,122
GAME-00472,2021-11-26,TEAM-14,TEAM-05,LA Lakers Arena,111,1,False,L,91,125
GAME-00473,2025-05-18,TEAM-08,TEAM-16,Denver Arena,2339,0,True,W,132,87
GAME-00474,2022-07-29,TEAM-15,TEAM-19,Memphis Arena,967,2,False,L,92,120
GAME-00475,2024-01-09,TEAM-20,TEAM-15,New York Arena,1652,1,False,W,125,119
GAME-00476,2021-12-12,TEAM-11,TEAM-17,Houston Arena,443,1,False,L,115,134
GAME-00477,2025-10-17,TEAM-02,TEAM-18,Boston Arena,484,0,True,W,116,94
GAME-00478,2022-01-08,TEAM-24,TEAM-03,Phoenix Arena,676,2,False,L,109,119
GAME-00479,2022-07-02,TEAM-24,TEAM-06,Phoenix Arena,2536,0,True,L,93,115
GAME-00480,2022-02-17,TEAM-30,TEAM-21,Washington Arena,645,3,False,W,102,100
GAME-00481,2022-04-11,TEAM-12,TEAM-20,Indiana Arena,411,0,True,L,122,131
GAME-00482,2023-08-03,TEAM-24,TEAM-26,Phoenix Arena,2797,0,True,W,117,105
GAME-00483,2025-01-04,TEAM-06,TEAM-22,Cleveland Arena,2155,1,False,L,122,134
GAME-00484,2023-05-20,TEAM-21,TEAM-03,OKC Arena,2646,1,False,L,120,133
GAME-00485,2022-06-12,TEAM-25,TEAM-03,Portland Arena,278,0,True,W,114,99
GAME-00486,2022-08-01,TEAM-20,TEAM-26,New York Arena,206,0,True,L,88,113
GAME-00487,2024-09-26,TEAM-01,TEAM-07,Atlanta Arena,171,2,False,W,133,102
GAME-00488,2022-06-21,TEAM-26,TEAM-03,Sacramento Arena,949,1,False,L,98,119
GAME-00489,2025-08-07,TEAM-16,TEAM-03,Miami Arena,921,2,False,L,90,105
GAME-00490,2025-02-12,TEAM-15,TEAM-12,Memphis Arena,1521,2,False,W,131,114
GAME-00491,2022-08-27,TEAM-15,TEAM-04,Memphis Arena,2426,2,False,L,97,122
GAME-00492,2021-11-18,TEAM-16,TEAM-07,Miami Arena,2787,2,False,L,113,134
GAME-00493,2025-05-23,TEAM-15,TEAM-28,Memphis Arena,248,2,False,L,95,133
GAME-00494,2024-06-26,TEAM-12,TEAM-26,Indiana Arena,32,1,False,L,93,99
GAME-00495,2023-07-02,TEAM-20,TEAM-18,New York Arena,1184,0,True,W,131,111
GAME-00496,2021-12-04,TEAM-29,TEAM-26,Utah Arena,550,3,False,W,123,116
GAME-00497,2024-05-16,TEAM-27,TEAM-26,San Antonio Arena,138,3,False,L,117,121
GAME-00498,2023-03-21,TEAM-02,TEAM-21,Boston Arena,1895,3,False,W,104,96
GAME-00499,2024-11-15,TEAM-21,TEAM-10,OKC Arena,627,1,False,L,107,132
GAME-00500,2023-07-09,TEAM-11,TEAM-19,Houston Arena,2631,3,False,W,132,127
GAME-00501,2025-10-01,TEAM-29,TEAM-14,Utah Arena,2648,1,False,L,101,131
GAME-00502,2024-09-12,TEAM-20,TEAM-27,New York Arena,2076,2,False,W,103,86
GAME-00503,2025-07-31,TEAM-11,TEAM-03,Houston Arena,152,1,False,W,91,89
GAME-00504,2024-07-13,TEAM-17,TEAM-23,Milwaukee Arena,70,1,False,L,97,103
GAME-00505,2023-08-13,TEAM-07,TEAM-25,Dallas Arena,1832,3,False,L,87,103
GAME-00506,2025-09-15,TEAM-24,TEAM-16,Phoenix Arena,2782,2,False,L,96,118
GAME-00507,2024-01-25,TEAM-02,TEAM-21,Boston Arena,165,1,False,L,98,119
GAME-00508,2022-05-23,TEAM-11,TEAM-30,Houston Arena,1165,1,False,W,124,106
GAME-00509,2022-01-03,TEAM-13,TEAM-24,LA Clippers Arena,2033,4,False,L,103,114
GAME-00510,2024-03-22,TEAM-02,TEAM-16,Boston Arena,436,1,False,W,131,113
GAME-00511,2021-11-11,TEAM-30,TEAM-06,Washington Arena,1441,1,False,W,106,85
GAME-00512,2022-06-28,TEAM-21,TEAM-18,OKC Arena,311,1,False,W,106,103
GAME-00513,2021-12-30,TEAM-30,TEAM-29,Washington Arena,883,2,False,W,125,87
GAME-00514,2025-06-16,TEAM-14,TEAM-13,LA Lakers Arena,1731,2,False,W,127,123
GAME-00515,2024-11-01,TEAM-22,TEAM-13,Orlando Arena,1083,2,False,L,85,105
GAME-00516,2024-06-11,TEAM-10,TEAM-05,Golden State Arena,1765,1,False,W,125,85
GAME-00517,2024-04-21,TEAM-27,TEAM-25,San Antonio Arena,1299,2,False,W,125,109
GAME-00518,2024-02-27,TEAM-29,TEAM-24,Utah Arena,598,1,False,W,122,115
GAME-00519,2024-08-06,TEAM-08,TEAM-19,Denver Arena,1063,0,True,L,129,132
GAME-00520,2024-05-07,TEAM-11,TEAM-14,Houston Arena,804,3,False,L,125,130
GAME-00521,2024-12-11,TEAM-23,TEAM-27,Philadelphia Arena,1912,2,False,L,90,107
GAME-00522,2025-01-19,TEAM-03,TEAM-04,Brooklyn Arena,216,1,False,W,110,101
GAME-00523,2025-05-26,TEAM-14,TEAM-29,LA Lakers Arena,2031,2,False,L,99,132
GAME-00524,2022-05-11,TEAM-09,TEAM-22,Detroit Arena,730,0,True,L,91,95
GAME-00525,2025-01-28,TEAM-24,TEAM-12,Phoenix Arena,2263,3,False,L,103,113
GAME-00526,2024-04-10,TEAM-09,TEAM-23,Detroit Arena,1117,0,True,L,99,127
GAME-00527,2022-12-04,TEAM-14,TEAM-13,LA Lakers Arena,109,1,False,W,131,100
GAME-00528,2023-09-19,TEAM-13,TEAM-02,LA Clippers Arena,171,1,False,L,110,126
GAME-00529,2025-08-27,TEAM-22,TEAM-10,Orlando Arena,2000,2,False,W,130,108
GAME-00530,2022-11-14,TEAM-10,TEAM-08,Golden State Arena,2550,3,False,L,89,135
GAME-00531,2022-11-06,TEAM-13,TEAM-07,LA Clippers Arena,1421,1,False,L,111,123
GAME-00532,2022-03-14,TEAM-20,TEAM-26,New York Arena,1291,0,True,L,130,133
GAME-00533,2022-07-21,TEAM-12,TEAM-26,Indiana Arena,1762,0,True,L,86,108
GAME-00534,2023-11-05,TEAM-27,TEAM-06,San Antonio Arena,489,3,False,L,106,130
GAME-00535,2023-07-12,TEAM-28,TEAM-06,Toronto Arena,1795,2,False,W,129,112
GAME-00536,2025-04-26,TEAM-26,TEAM-20,Sacramento Arena,1014,0,True,L,89,110
GAME-00537,2025-01-28,TEAM-20,TEAM-02,New York Arena,1788,1,False,L,90,118
GAME-00538,2022-03-26,TEAM-22,TEAM-14,Orlando Arena,274,1,False,W,121,99
GAME-00539,2024-11-08,TEAM-26,TEAM-27,Sacramento Arena,1667,1,False,W,132,95
GAME-00540,2022-01-21,TEAM-24,TEAM-11,Phoenix Arena,2551,2,False,W,127,122
GAME-00541,2025-05-30,TEAM-22,TEAM-12,Orlando Arena,2114,2,False,L,119,119
GAME-00542,2023-02-05,TEAM-30,TEAM-04,Washington Arena,1350,2,False,L,87,124
GAME-00543,2023-12-15,TEAM-01,TEAM-19,Atlanta Arena,1835,3,False,W,126,122
GAME-00544,2025-03-08,TEAM-07,TEAM-10,Dallas Arena,1969,1,False,W,123,105
GAME-00545,2022-07-18,TEAM-13,TEAM-21,LA Clippers Arena,2721,3,False,L,113,125
GAME-00546,2022-10-07,TEAM-22,TEAM-20,Orlando Arena,663,2,False,W,128,100
GAME-00547,2025-07-13,TEAM-19,TEAM-18,New Orleans Arena,1106,1,False,W,128,109
GAME-00548,2025-10-15,TEAM-12,TEAM-18,Indiana Arena,46,1,False,L,117,131
GAME-00549,2025-03-10,TEAM-11,TEAM-20,Houston Arena,1339,1,False,W,134,107
GAME-00550,2025-09-06,TEAM-16,TEAM-24,Miami Arena,474,1,False,L,89,106
GAME-00551,2023-12-16,TEAM-22,TEAM-25,Orlando Arena,937,0,True,W,122,104
GAME-00552,2022-04-22,TEAM-21,TEAM-11,OKC Arena,2091,2,False,L,101,103
GAME-00553,2023-08-17,TEAM-19,TEAM-25,New Orleans Arena,1505,2,False,L,85,111
GAME-00554,2025-10-28,TEAM-03,TEAM-05,Brooklyn Arena,2594,0,True,W,124,94
GAME-00555,2025-01-03,TEAM-26,TEAM-29,Sacramento Arena,1,5,False,L,105,108
GAME-00556,2025-04-28,TEAM-18,TEAM-01,Minnesota Arena,1034,1,False,W,120,104
GAME-00557,2023-10-09,TEAM-06,TEAM-25,Cleveland Arena,1909,2,False,W,104,100
GAME-00558,2025-01-10,TEAM-11,TEAM-01,Houston Arena,1246,5,False,W,132,105
GAME-00559,2023-07-30,TEAM-21,TEAM-05,OKC Arena,64,2,False,L,100,106
GAME-00560,2025-06-11,TEAM-20,TEAM-04,New York Arena,1641,3,False,L,94,119
GAME-00561,2025-11-25,TEAM-21,TEAM-30,OKC Arena,986,1,False,W,109,85
GAME-00562,2022-10-14,TEAM-25,TEAM-21,Portland Arena,377,3,False,W,110,106
GAME-00563,2023-04-10,TEAM-20,TEAM-14,New York Arena,1173,3,False,W,130,100
GAME-00564,2023-08-27,TEAM-26,TEAM-02,Sacramento Arena,1146,1,False,L,102,105
GAME-00565,2023-10-27,TEAM-19,TEAM-20,New Orleans Arena,776,1,False,W,114,90
GAME-00566,2021-10-27,TEAM-04,TEAM-05,Charlotte Arena,1463,1,False,W,91,88
GAME-00567,2025-11-20,TEAM-26,TEAM-12,Sacramento Arena,245,1,False,W,125,87
GAME-00568,2025-07-22,TEAM-24,TEAM-03,Phoenix Arena,973,2,False,W,104,101
GAME-00569,2025-04-02,TEAM-14,TEAM-13,LA Lakers Arena,2111,2,False,W,122,89
